team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
EC Vitória,Vitória,2024,Brazil,13174,0,13174,87,78,98,58,62,54,4,2,3,3,27,19,8,25,13,13,10.12,9.69,10.58,142,70,72,5.68,5.38,6.00,23,19,17,12,11,7,6,3,2,11,10,10,6,6,3,2,0,0,85,77,77,46,46,23,15,0,0,12,9,7,6,5,4,4,3,2,100,75,57,50,42,33,33,25,17,21,16,7,7,5,2,2,84,64,28,28,20,8,8,11,8,3,3,2,1,1,85,62,23,23,15,8,8,10,8,4,4,3,1,1,83,67,33,33,25,8,8,23,20,15,12,9,5,4,92,80,60,48,36,20,16,12,10,8,6,5,2,1,92,77,62,46,38,15,8,11,10,7,6,4,3,3,92,83,57,50,33,25,25,24,12,12,101,46,55,139,67,72,4.21,3.83,4.58,5.79,5.58,6.00,9,7,6,18,13,7,25,25,22,21,19,15,11,0,0,100,100,88,84,76,60,44,0,0,13,13,12,11,10,7,3,0,0,100,100,92,85,77,54,23,0,0,12,12,10,10,9,8,8,0,0,100,100,83,83,75,67,67,0,0,24,20,16,9,4,2,2,96,80,64,36,16,8,8,13,10,8,3,2,0,0,100,77,62,23,15,0,0,11,10,8,6,2,2,2,92,83,67,50,17,17,17,24,21,15,6,3,0,0,96,84,60,24,12,0,0,13,11,7,3,2,0,0,100,85,54,23,15,0,0,11,10,8,3,1,0,0,92,83,67,25,8,0,0,36,46,25,10.16,10.54,9.75,5.08,5.31,4.83,5.08,5.23,4.92,286,144,142,11.44,11.08,11.83,60,37,23,27,16,11,23,12,11,2.61,3.08,2.09,1.17,1.33,1.00,23,18,7,5,4,4,3,1,16,23,8,2,1,1,3,3,0,12,23,0,3,2,1,12,15,8,8,2,6,32,15,50,25,13,12,39,20,19,1.56,1.54,1.58,15,7,8,0.60,0.54,0.67,24,13,11,0.96,1.00,0.92,21,12,5,84,48,20,23,10,13,0.92,0.77,1.08,5,2,3,20,15,25,8,4,4,12,7,5,9,5,4,36,38,33,8,3,5,12,7,5
CR Flamengo,Flamengo,2024,Brazil,56929,56929,0,55,57,54,77,90,68,2,6,2,4,39,20,19,24,12,12,10.34,10.58,10.09,105,46,59,4.38,3.83,4.92,23,19,15,13,11,6,5,4,3,11,9,8,7,5,3,3,2,2,92,75,67,57,42,25,25,17,17,12,10,7,6,6,3,2,2,1,100,83,57,50,50,25,17,17,8,21,20,15,14,10,7,4,88,83,63,57,42,28,17,11,11,9,9,6,4,3,92,92,75,75,50,33,25,10,9,6,5,4,3,1,83,75,50,42,33,25,8,18,16,11,7,4,3,1,75,67,46,28,17,13,4,8,6,4,3,1,1,1,67,50,33,25,8,8,8,10,10,7,4,3,2,0,83,83,57,33,25,17,0,23,12,11,114,66,48,122,61,61,4.96,5.50,4.36,5.30,5.08,5.55,11,7,4,14,10,7,24,24,19,18,12,8,6,0,0,100,100,79,75,50,33,25,0,0,12,12,8,8,5,1,1,0,0,100,100,67,67,42,8,8,0,0,12,12,11,10,7,7,5,0,0,100,100,92,83,57,57,42,0,0,23,12,8,3,2,1,0,96,50,33,13,8,4,0,12,3,2,1,0,0,0,100,25,17,8,0,0,0,11,9,6,2,2,1,0,92,75,50,17,17,8,0,24,18,15,11,4,4,3,100,75,63,46,17,17,13,12,8,7,3,1,1,1,100,67,57,25,8,8,8,12,10,8,8,3,3,2,100,83,67,67,25,25,17,54,67,42,11.54,12.42,10.67,6.46,6.75,6.17,5.08,5.67,4.50,274,137,137,11.42,11.42,11.42,71,36,35,27,15,12,23,11,12,3.09,3.27,2.92,1.17,1.36,1.00,23,21,15,7,3,11,7,4,46,57,33,0,0,0,10,6,4,42,50,33,4,2,2,17,17,17,4,1,3,17,8,25,24,12,12,39,18,21,1.63,1.50,1.75,21,11,10,0.88,0.92,0.83,18,7,11,0.75,0.58,0.92,23,12,3,96,50,13,36,22,14,1.50,1.83,1.17,9,6,3,38,50,25,9,4,5,6,2,4,8,4,4,33,33,33,10,6,4,7,2,5
Cruzeiro EC,Cruzeiro,2024,Brazil,0,0,0,66,47,106,87,134,65,3,3,2,4,37,25,12,25,12,12,10.48,11.42,9.61,128,60,68,5.12,5.00,5.23,21,20,18,15,11,7,6,5,4,11,11,10,8,7,4,4,3,2,92,92,83,67,57,33,33,25,17,10,9,8,7,4,3,2,2,2,77,69,62,54,31,23,15,15,15,21,20,17,11,7,5,3,84,80,68,44,28,20,12,11,11,10,9,5,4,2,92,92,83,75,42,33,17,10,9,7,2,2,1,1,77,69,54,15,15,8,8,22,18,12,8,7,5,2,88,72,48,32,28,20,8,11,8,5,3,3,3,1,92,67,42,25,25,25,8,11,10,7,5,4,2,1,85,77,54,38,31,15,8,25,12,13,147,75,72,114,61,53,5.88,6.25,5.54,4.56,5.08,4.08,16,13,11,12,7,5,25,25,24,22,16,11,6,0,0,100,100,96,88,64,44,24,0,0,12,12,11,10,7,5,5,0,0,100,100,92,83,57,42,42,0,0,13,13,13,12,9,6,1,0,0,100,100,100,92,69,46,8,0,0,25,23,14,7,1,0,0,100,92,56,28,4,0,0,12,11,6,2,0,0,0,100,92,50,17,0,0,0,13,12,8,5,1,0,0,100,92,62,38,8,0,0,23,19,11,7,4,1,1,92,76,44,28,16,4,4,11,9,6,5,4,1,1,92,75,50,42,33,8,8,12,10,5,2,0,0,0,92,77,38,15,0,0,0,48,67,31,11,11.67,10.38,5.84,6.17,5.54,5.16,5.50,4.85,314,160,154,12.56,13.33,11.85,65,34,31,39,18,21,22,11,11,2.95,3.09,2.82,1.77,1.64,1.91,22,18,12,4,3,9,8,1,36,67,8,1,1,0,5,5,0,20,42,0,2,0,2,8,0,15,3,1,2,12,8,15,25,12,13,29,16,13,1.16,1.33,1.00,17,12,5,0.68,1.00,0.38,12,4,8,0.48,0.33,0.62,19,6,3,76,24,12,41,26,15,1.64,2.17,1.15,11,7,4,44,57,31,8,5,3,6,0,6,4,4,0,16,33,0,15,8,7,12,3,9
Botafogo FR,Botafogo,2024,Brazil,28003,39750,16256,52,49,56,94,120,78,5,4,3,3,31,18,13,25,12,12,10.12,10.00,10.23,108,44,64,4.32,3.67,4.92,21,19,18,13,12,6,5,5,4,9,8,8,5,5,4,4,4,3,75,67,67,42,42,33,33,33,25,12,11,10,8,7,2,1,1,1,92,85,77,62,54,15,8,8,8,23,20,19,9,9,5,3,92,80,76,36,36,20,12,11,10,10,5,5,4,2,92,83,83,42,42,33,17,12,10,9,4,4,1,1,92,77,69,31,31,8,8,17,16,10,10,6,3,1,68,64,40,40,24,12,4,6,6,3,3,2,2,1,50,50,25,25,17,17,8,11,10,7,7,4,1,0,85,77,54,54,31,8,0,25,12,13,129,67,62,122,53,69,5.16,5.58,4.77,4.88,4.42,5.31,16,10,7,11,10,8,25,25,24,24,22,18,13,0,0,100,100,96,96,88,72,52,0,0,12,12,11,11,9,8,3,0,0,100,100,92,92,75,67,25,0,0,13,13,13,13,13,10,10,0,0,100,100,100,100,100,77,77,0,0,24,23,18,12,5,2,1,96,92,72,48,20,8,4,11,11,6,4,0,0,0,92,92,50,33,0,0,0,13,12,12,8,5,2,1,100,92,92,62,38,15,8,24,23,17,11,3,2,0,96,92,68,44,12,8,0,11,11,7,3,1,1,0,92,92,57,25,8,8,0,13,12,10,8,2,1,0,100,92,77,62,15,8,0,64,67,62,11.68,13.58,9.92,6.44,7.00,5.92,5.24,6.58,4.00,408,189,219,16.32,15.75,16.85,75,36,39,41,25,16,21,11,10,3.57,3.27,3.90,1.95,2.27,1.60,21,20,15,8,6,8,4,4,32,33,31,1,0,1,6,3,3,24,25,23,4,1,3,16,8,23,4,1,3,16,8,23,25,12,13,39,19,20,1.56,1.58,1.54,29,15,14,1.16,1.25,1.08,10,4,6,0.40,0.33,0.46,21,12,5,84,48,20,50,25,25,2.00,2.08,1.92,14,7,7,56,57,54,8,4,4,3,1,2,7,3,4,28,25,31,16,8,8,6,3,3
Grêmio FB Porto Alegrense,Grêmio,2024,Brazil,40623,0,40623,90,90,90,74,77,71,2,3,3,3,26,17,9,23,12,12,10.04,9.50,10.63,110,51,59,4.78,4.25,5.36,19,17,16,13,11,5,5,4,3,9,7,7,6,6,2,2,2,1,75,57,57,50,50,17,17,17,8,10,10,9,7,5,3,3,2,2,91,91,82,64,45,27,27,18,18,19,17,17,11,8,6,3,83,74,74,48,35,26,13,10,9,9,6,4,2,1,83,75,75,50,33,17,8,9,8,8,5,4,4,2,82,73,73,45,36,36,18,20,17,10,6,5,5,3,87,74,43,26,22,22,13,9,8,4,2,2,2,2,75,67,33,17,17,17,17,11,9,6,4,3,3,1,100,82,55,36,27,27,9,22,11,11,102,47,55,118,58,60,4.64,4.27,5.00,5.36,5.27,5.45,11,9,6,13,8,5,23,23,22,19,15,10,6,0,0,100,100,96,83,65,43,26,0,0,12,12,12,12,9,6,2,0,0,100,100,100,100,75,50,17,0,0,11,11,10,7,6,4,4,0,0,100,100,91,64,55,36,36,0,0,21,17,13,7,2,2,1,91,74,56,30,9,9,4,12,9,7,4,0,0,0,100,75,57,33,0,0,0,9,8,6,3,2,2,1,82,73,55,27,18,18,9,23,18,12,4,4,3,2,100,78,52,17,17,13,9,12,10,8,1,1,1,1,100,83,67,8,8,8,8,11,8,4,3,3,2,1,100,73,36,27,27,18,9,48,58,36,9.74,9.92,9.55,5.48,5.50,5.45,4.26,4.42,4.09,248,133,115,10.78,11.08,10.45,49,18,31,23,5,18,18,9,9,2.72,2.00,3.44,1.28,0.56,2.00,18,14,8,5,2,4,2,2,17,17,18,1,0,1,1,0,1,4,0,9,3,1,2,13,8,18,4,2,2,17,17,18,23,12,11,27,15,12,1.17,1.25,1.09,13,6,7,0.57,0.50,0.64,14,9,5,0.61,0.75,0.45,17,7,3,74,30,13,30,14,16,1.30,1.17,1.45,7,4,3,30,33,27,9,2,7,7,6,1,5,1,4,22,8,36,12,6,6,12,7,5
Fluminense FC,Fluminense,2024,Brazil,18156,0,18156,108,83,155,83,98,72,2,2,2,3,39,26,13,24,12,12,9.75,9.09,10.41,132,53,79,5.50,4.42,6.58,21,16,12,9,8,5,5,5,4,9,8,4,2,2,2,2,2,2,75,67,33,17,17,17,17,17,17,12,8,8,7,6,3,3,3,2,100,67,67,57,50,25,25,25,17,19,13,9,5,2,2,1,79,54,38,21,8,8,4,10,7,5,3,1,1,1,83,57,42,25,8,8,8,9,6,4,2,1,1,0,75,50,33,17,8,8,0,20,17,14,12,5,3,3,83,71,57,50,21,13,13,9,6,4,4,2,1,1,75,50,33,33,17,8,8,11,11,10,8,3,2,2,92,92,83,67,25,17,17,24,12,12,117,51,66,117,58,59,4.88,4.25,5.50,4.88,4.83,4.92,11,8,6,13,9,6,24,24,24,21,19,14,11,0,0,100,100,100,88,79,57,46,0,0,12,12,12,12,10,8,8,0,0,100,100,100,100,83,67,67,0,0,12,12,12,9,9,6,3,0,0,100,100,100,75,75,50,25,0,0,24,23,17,8,4,2,0,100,96,71,33,17,8,0,12,12,10,6,3,2,0,100,100,83,50,25,17,0,12,11,7,2,1,0,0,100,92,57,17,8,0,0,24,18,14,9,4,0,0,100,75,57,38,17,0,0,12,9,7,5,2,0,0,100,75,57,42,17,0,0,12,9,7,4,2,0,0,100,75,57,33,17,0,0,54,67,42,9.75,10.75,8.75,5.13,5.75,4.50,4.63,5.00,4.25,298,153,145,12.42,12.75,12.08,64,33,31,23,14,9,22,10,12,2.91,3.30,2.58,1.05,1.40,0.75,22,18,13,8,3,5,4,1,21,33,8,0,0,0,1,1,0,4,8,0,5,4,1,21,33,8,3,1,2,13,8,17,24,12,12,27,15,12,1.13,1.25,1.00,8,5,3,0.33,0.42,0.25,19,10,9,0.79,0.83,0.75,20,5,2,83,21,8,18,10,8,0.75,0.83,0.67,4,2,2,17,17,17,6,4,2,14,6,8,4,3,1,17,25,8,8,5,3,16,7,9
São Paulo FC,São Paulo,2024,Brazil,37366,36047,41322,68,62,77,87,130,63,3,3,2,4,35,24,11,25,13,13,9.24,9.31,9.16,102,47,55,4.08,3.62,4.58,21,18,13,11,7,4,4,3,2,10,9,7,6,4,2,2,2,2,77,69,54,46,31,15,15,15,15,11,9,6,5,3,2,2,1,0,92,75,50,42,25,17,17,8,0,21,18,12,11,8,6,2,84,72,48,44,32,24,8,12,11,7,7,5,3,1,92,85,54,54,38,23,8,9,7,5,4,3,3,1,75,57,42,33,25,25,8,18,13,8,6,3,3,3,72,52,32,24,12,12,12,9,6,2,2,1,1,1,69,46,15,15,8,8,8,9,7,6,4,2,2,2,75,57,50,33,17,17,17,25,13,12,111,60,51,118,60,58,4.44,4.62,4.25,4.72,4.62,4.83,9,6,5,12,10,6,25,25,24,23,19,16,11,0,0,100,100,96,92,76,64,44,0,0,13,13,12,11,9,8,4,0,0,100,100,92,85,69,62,31,0,0,12,12,12,12,10,8,7,0,0,100,100,100,100,83,67,57,0,0,23,20,13,10,5,1,0,92,80,52,40,20,4,0,12,10,6,5,3,1,0,92,77,46,38,23,8,0,11,10,7,5,2,0,0,92,83,57,42,17,0,0,25,23,20,11,5,2,1,100,92,80,44,20,8,4,13,12,9,3,0,0,0,100,92,69,23,0,0,0,12,11,11,8,5,2,1,100,92,92,67,42,17,8,56,69,42,10.52,11.46,9.5,5.72,6.00,5.42,4.80,5.46,4.08,328,161,167,13.12,12.38,13.92,56,28,28,39,21,18,21,11,10,2.67,2.55,2.80,1.86,1.91,1.80,21,17,12,4,2,7,4,3,28,31,25,0,0,0,6,4,2,24,31,17,2,1,1,8,8,8,5,1,4,20,8,33,25,13,12,28,14,14,1.12,1.08,1.17,15,8,7,0.60,0.62,0.58,13,6,7,0.52,0.46,0.58,17,8,3,68,32,12,34,19,15,1.36,1.46,1.25,8,5,3,32,38,25,10,4,6,7,4,3,5,2,3,20,15,25,15,8,7,13,6,7
SE Palmeiras,Palmeiras,2024,Brazil,39750,0,39750,59,51,72,118,130,108,5,4,2,3,38,21,17,25,13,13,10.72,11.15,10.25,93,42,51,3.72,3.23,4.25,23,21,18,16,12,9,7,6,5,13,11,9,9,7,5,5,4,3,100,85,69,69,54,38,38,31,23,10,10,9,7,5,4,2,2,2,83,83,75,57,42,33,17,17,17,23,23,19,19,12,10,9,92,92,76,76,48,40,36,13,13,12,12,8,6,6,100,100,92,92,62,46,46,10,10,7,7,4,4,3,83,83,57,57,33,33,25,20,14,7,4,0,0,0,80,56,28,16,0,0,0,8,5,3,2,0,0,0,62,38,23,15,0,0,0,12,9,4,2,0,0,0,100,75,33,17,0,0,0,25,13,12,127,65,62,140,79,61,5.08,5.00,5.17,5.60,6.08,5.08,15,9,7,15,15,9,25,25,20,18,15,12,10,0,0,100,100,80,72,60,48,40,0,0,13,13,10,9,8,8,6,0,0,100,100,77,69,62,62,46,0,0,12,12,10,9,7,4,4,0,0,100,100,83,75,57,33,33,0,0,22,18,13,7,3,1,0,88,72,52,28,12,4,0,12,9,5,5,2,1,0,92,69,38,38,15,8,0,10,9,8,2,1,0,0,83,75,67,17,8,0,0,25,21,12,11,6,4,3,100,84,48,44,24,16,12,13,11,8,8,4,2,1,100,85,62,62,31,15,8,12,10,4,3,2,2,2,100,83,33,25,17,17,17,56,69,42,14.2,15.85,12.42,6.84,7.08,6.58,7.36,8.77,5.83,345,189,156,13.8,14.54,13,83,45,38,52,28,24,24,13,11,3.46,3.46,3.45,2.17,2.15,2.18,24,22,15,8,6,9,6,3,36,46,25,0,0,0,5,4,1,20,31,8,3,0,3,12,0,25,0,0,0,0,0,0,25,13,12,38,20,18,1.52,1.54,1.50,25,14,11,1.00,1.08,0.92,13,6,7,0.52,0.46,0.58,21,11,5,84,44,20,48,27,21,1.92,2.08,1.75,14,8,6,56,62,50,6,3,3,5,2,3,6,3,3,24,23,25,14,8,6,9,4,5
