timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,stadium_name,
1722636000,Aug 02 2024 - 10:00pm,incomplete,N/A,Atlético GO,Botafogo,N/A,21,0.20,2.00,0.20,2.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.39,01.05,0.00,0.00,2.70,60,80,60,20,10,30,70,60,90,8.20,9.40,N/A,
1722636000,Aug 02 2024 - 10:00pm,incomplete,N/A,Criciúma,Atlético Mineiro,N/A,21,0.50,1.60,0.50,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.48,1.49,0.00,0.00,3.60,80,90,78,45,23,33,78,68,80,10.60,9.70,Estádio Heriberto Hülse,
1723240800,Aug 09 2024 - 10:00pm,incomplete,N/A,Internacional,Atlético PR,N/A,22,2.00,1.00,2.00,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,1.25,0.00,0.00,1.65,45,65,13,0,0,0,53,35,65,12.15,6.70,Estádio José Pinheiro Borda,
1723240800,Aug 09 2024 - 10:00pm,incomplete,N/A,Cruzeiro,Atlético Mineiro,N/A,22,3.00,1.60,3.00,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.59,1.49,0.00,0.00,3.35,68,90,78,45,23,33,78,68,80,13.60,7.20,Estádio Governador Magalhães Pinto,
1723240800,Aug 09 2024 - 10:00pm,incomplete,N/A,Bahia,Vitória,N/A,22,3.00,0.50,3.00,0.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.37,0.00,0.00,1.88,50,50,38,13,0,25,50,25,50,8.50,6.25,Arena Fonte Nova,
1723240800,Aug 09 2024 - 10:00pm,incomplete,N/A,Flamengo,Palmeiras,N/A,22,2.25,2.60,2.25,2.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.65,1.63,0.00,0.00,2.25,35,80,45,10,0,0,68,58,80,14.70,4.65,N/A,
1723240800,Aug 09 2024 - 10:00pm,incomplete,N/A,Vasco da Gama,Fluminense,N/A,22,1.40,0.00,1.40,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,0.99,0.00,0.00,2.90,50,80,70,20,10,50,70,30,90,8.00,6.40,Estádio Club de Regatas Vasco da Gama,
1723240800,Aug 09 2024 - 10:00pm,incomplete,N/A,Corinthians,Bragantino,N/A,22,1.20,1.25,1.20,1.25,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,1.48,0.00,0.00,1.93,35,58,33,23,0,33,70,13,45,10.55,6.30,Arena Corinthians,
1723240800,Aug 09 2024 - 10:00pm,incomplete,N/A,São Paulo,Atlético GO,N/A,22,1.40,1.40,1.40,1.40,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,1.34,0.00,0.00,1.80,40,60,30,0,0,10,60,30,70,10.80,5.80,Morumbí,
1723240800,Aug 09 2024 - 10:00pm,incomplete,N/A,Fortaleza,Criciúma,N/A,22,1.80,1.75,1.80,1.75,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.34,1.38,0.00,0.00,2.43,68,80,38,25,0,33,100,38,60,9.50,3.90,Estádio Governador Plácido Aderaldo Castelo,
1723240800,Aug 09 2024 - 10:00pm,incomplete,N/A,Cuiabá,Grêmio,N/A,22,0.80,0.00,0.80,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16,01.08,0.00,0.00,2.10,25,55,45,10,10,23,80,23,65,7.10,07.05,Arena Pantanal,
1723240800,Aug 09 2024 - 10:00pm,incomplete,N/A,Juventude,Botafogo,N/A,22,2.20,2.00,2.20,2.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.33,01.05,0.00,0.00,2.20,50,80,20,10,10,40,60,40,70,8.80,7.40,N/A,
1723845600,Aug 16 2024 - 10:00pm,incomplete,N/A,Grêmio,Bahia,N/A,23,1.50,1.20,1.50,1.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.37,0.00,0.00,2.60,63,88,53,20,0,13,80,50,88,10.65,06.05,Arena do Grêmio,
1723845600,Aug 16 2024 - 10:00pm,incomplete,N/A,Atlético Mineiro,Cuiabá,N/A,23,1.25,1.20,1.25,1.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47,1.24,0.00,0.00,2.98,45,80,55,33,10,33,78,45,78,8.45,7.70,N/A,
1723845600,Aug 16 2024 - 10:00pm,incomplete,N/A,Vitória,Cruzeiro,N/A,23,1.17,1.00,1.17,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.21,1.12,0.00,0.00,2.47,44,72,44,25,9,19,80,34,72,07.03,6.17,Estádio Manoel Barradas,
1723845600,Aug 16 2024 - 10:00pm,incomplete,N/A,Fluminense,Corinthians,N/A,23,1.20,0.20,1.20,0.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.72,1.23,0.00,0.00,2.60,60,80,50,30,0,0,90,60,80,11.00,6.20,N/A,
1723845600,Aug 16 2024 - 10:00pm,incomplete,N/A,Botafogo,Flamengo,N/A,23,2.00,1.80,2.00,1.80,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.72,0.00,0.00,2.70,70,70,40,20,20,20,60,60,80,13.40,5.20,Estádio Nilton Santos,
1723845600,Aug 16 2024 - 10:00pm,incomplete,N/A,Palmeiras,São Paulo,N/A,23,1.00,1.60,1.00,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.68,1.43,0.00,0.00,02.03,30,65,40,20,0,10,78,30,55,11.75,5.95,Allianz Parque,
1723845600,Aug 16 2024 - 10:00pm,incomplete,N/A,Bragantino,Fortaleza,N/A,23,2.00,1.00,2.00,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,01.03,0.00,0.00,2.33,53,65,55,13,13,33,63,23,68,9.55,8.20,Estádio Nabi Abi Chedid,
1723845600,Aug 16 2024 - 10:00pm,incomplete,N/A,Atlético PR,Juventude,N/A,23,2.60,0.50,2.60,0.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.28,0.00,0.00,2.83,70,80,45,33,13,45,80,33,90,8.60,6.90,N/A,
1723845600,Aug 16 2024 - 10:00pm,incomplete,N/A,Atlético GO,Internacional,N/A,23,0.20,1.50,0.20,1.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.39,01.04,0.00,0.00,2.15,43,53,53,10,0,0,65,53,88,6.45,9.10,N/A,
1723845600,Aug 16 2024 - 10:00pm,incomplete,N/A,Criciúma,Vasco da Gama,N/A,23,0.50,0.00,0.50,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.48,1.14,0.00,0.00,3.10,70,90,58,25,13,13,78,68,90,9.60,8.10,Estádio Heriberto Hülse,
1724450400,Aug 23 2024 - 10:00pm,incomplete,N/A,Internacional,Cruzeiro,N/A,24,2.00,1.00,2.00,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,1.12,0.00,0.00,1.55,35,55,23,0,0,10,43,25,55,10.95,5.50,Estádio José Pinheiro Borda,
1724450400,Aug 23 2024 - 10:00pm,incomplete,N/A,Atlético Mineiro,Fluminense,N/A,24,1.25,0.00,1.25,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47,0.99,0.00,0.00,2.58,45,90,55,13,0,43,78,25,88,9.65,7.50,N/A,
1724450400,Aug 23 2024 - 10:00pm,incomplete,N/A,Bahia,Botafogo,N/A,24,3.00,2.00,3.00,2.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,01.05,0.00,0.00,02.05,43,53,33,10,10,43,68,20,65,8.75,8.30,Arena Fonte Nova,
1724450400,Aug 23 2024 - 10:00pm,incomplete,N/A,Flamengo,Bragantino,N/A,24,2.25,1.25,2.25,1.25,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.65,1.48,0.00,0.00,2.38,50,88,38,13,0,13,88,50,75,13.25,3.75,N/A,
1724450400,Aug 23 2024 - 10:00pm,incomplete,N/A,Vasco da Gama,Atlético PR,N/A,24,1.40,1.00,1.40,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.25,0.00,0.00,2.60,50,80,40,20,10,20,70,40,80,9.00,7.60,Estádio Club de Regatas Vasco da Gama,
1724450400,Aug 23 2024 - 10:00pm,incomplete,N/A,Palmeiras,Cuiabá,N/A,24,1.00,1.20,1.00,1.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.68,1.24,0.00,0.00,2.23,20,55,30,20,10,20,78,20,65,10.95,5.95,Allianz Parque,
1724450400,Aug 23 2024 - 10:00pm,incomplete,N/A,São Paulo,Vitória,N/A,24,1.40,0.50,1.40,0.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,1.37,0.00,0.00,02.03,58,68,45,13,0,23,33,35,65,10.15,5.95,Morumbí,
1724450400,Aug 23 2024 - 10:00pm,incomplete,N/A,Fortaleza,Corinthians,N/A,24,1.80,0.20,1.80,0.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.34,1.23,0.00,0.00,1.80,40,60,10,10,0,20,90,20,40,12.60,4.60,Estádio Governador Plácido Aderaldo Castelo,
1724450400,Aug 23 2024 - 10:00pm,incomplete,N/A,Atlético GO,Juventude,N/A,24,0.20,0.50,0.20,0.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.39,1.28,0.00,0.00,03.03,80,90,65,23,13,25,90,53,100,7.20,9.10,N/A,
1724450400,Aug 23 2024 - 10:00pm,incomplete,N/A,Criciúma,Grêmio,N/A,24,0.50,0.00,0.50,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.48,01.08,0.00,0.00,3.00,75,75,63,25,13,25,88,50,75,7.50,9.75,Estádio Heriberto Hülse,
1725055200,Aug 30 2024 - 10:00pm,incomplete,N/A,Grêmio,Atlético Mineiro,N/A,25,1.50,1.60,1.50,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.49,0.00,0.00,2.60,43,78,53,20,10,33,90,30,68,12.85,7.45,Arena do Grêmio,
1725055200,Aug 30 2024 - 10:00pm,incomplete,N/A,Cruzeiro,Atlético GO,N/A,25,3.00,1.40,3.00,1.40,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.59,1.34,0.00,0.00,2.65,58,80,48,25,13,13,78,58,80,11.40,5.60,Estádio Governador Magalhães Pinto,
1725055200,Aug 30 2024 - 10:00pm,incomplete,N/A,Vitória,Vasco da Gama,N/A,25,1.17,0.00,1.17,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.21,1.14,0.00,0.00,2.77,54,82,54,25,9,9,90,64,82,8.43,5.77,Estádio Manoel Barradas,
1725055200,Aug 30 2024 - 10:00pm,incomplete,N/A,Fluminense,São Paulo,N/A,25,1.20,1.60,1.20,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.72,1.43,0.00,0.00,3.00,80,90,80,40,0,10,90,70,80,9.40,7.20,N/A,
1725055200,Aug 30 2024 - 10:00pm,incomplete,N/A,Botafogo,Fortaleza,N/A,25,2.00,1.00,2.00,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,01.03,0.00,0.00,2.43,43,55,45,23,23,23,43,43,78,12.15,6.60,Estádio Nilton Santos,
1725055200,Aug 30 2024 - 10:00pm,incomplete,N/A,Corinthians,Flamengo,N/A,25,1.20,1.80,1.20,1.80,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,1.72,0.00,0.00,2.20,50,60,40,20,10,30,50,30,60,11.80,6.40,Arena Corinthians,
1725055200,Aug 30 2024 - 10:00pm,incomplete,N/A,Bragantino,Bahia,N/A,25,2.00,1.20,2.00,1.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,1.37,0.00,0.00,2.80,90,90,70,20,0,20,80,60,80,9.20,7.00,Estádio Nabi Abi Chedid,
1725055200,Aug 30 2024 - 10:00pm,incomplete,N/A,Atlético PR,Palmeiras,N/A,25,2.60,2.60,2.60,2.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.63,0.00,0.00,2.20,30,60,40,30,0,20,60,40,70,11.80,5.80,N/A,
1725055200,Aug 30 2024 - 10:00pm,incomplete,N/A,Cuiabá,Criciúma,N/A,25,0.80,1.75,0.80,1.75,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16,1.38,0.00,0.00,2.73,38,80,58,35,10,23,80,48,90,6.10,4.30,Arena Pantanal,
1725055200,Aug 30 2024 - 10:00pm,incomplete,N/A,Juventude,Internacional,N/A,25,2.20,1.50,2.20,1.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.33,01.04,0.00,0.00,1.65,33,53,13,0,0,10,55,33,68,07.05,7.10,N/A,
1726264800,Sep 13 2024 - 10:00pm,incomplete,N/A,Internacional,Cuiabá,N/A,26,2.00,1.20,2.00,1.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,1.24,0.00,0.00,2.35,45,55,43,20,10,20,53,45,65,9.95,5.70,Estádio José Pinheiro Borda,
1726264800,Sep 13 2024 - 10:00pm,incomplete,N/A,Cruzeiro,São Paulo,N/A,26,3.00,1.60,3.00,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.59,1.43,0.00,0.00,3.15,68,90,78,45,13,23,78,68,80,11.00,6.20,Estádio Governador Magalhães Pinto,
1726264800,Sep 13 2024 - 10:00pm,incomplete,N/A,Bahia,Atlético Mineiro,N/A,26,3.00,1.60,3.00,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.49,0.00,0.00,2.35,43,53,53,20,10,33,78,30,55,11.35,7.70,Arena Fonte Nova,
1726264800,Sep 13 2024 - 10:00pm,incomplete,N/A,Flamengo,Vasco da Gama,N/A,26,2.25,0.00,2.25,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.65,1.14,0.00,0.00,2.35,45,90,45,0,0,0,78,68,90,14.10,3.85,N/A,
1726264800,Sep 13 2024 - 10:00pm,incomplete,N/A,Botafogo,Corinthians,N/A,26,2.00,0.20,2.00,0.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.23,0.00,0.00,2.30,40,60,30,20,10,10,70,50,70,13.00,4.80,Estádio Nilton Santos,
1726264800,Sep 13 2024 - 10:00pm,incomplete,N/A,Palmeiras,Criciúma,N/A,26,1.00,1.75,1.00,1.75,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.68,1.38,0.00,0.00,2.25,38,75,38,25,0,13,88,38,75,10.25,4.25,Allianz Parque,
1726264800,Sep 13 2024 - 10:00pm,incomplete,N/A,Bragantino,Grêmio,N/A,26,2.00,0.00,2.00,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,01.08,0.00,0.00,2.20,65,65,55,0,0,33,100,23,55,8.30,8.45,Estádio Nabi Abi Chedid,
1726264800,Sep 13 2024 - 10:00pm,incomplete,N/A,Atlético PR,Fortaleza,N/A,26,2.60,1.00,2.60,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,01.03,0.00,0.00,2.33,33,55,45,33,13,33,43,33,78,10.35,6.40,N/A,
1726264800,Sep 13 2024 - 10:00pm,incomplete,N/A,Atlético GO,Vitória,N/A,26,0.20,0.50,0.20,0.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.39,1.37,0.00,0.00,2.53,68,78,65,23,0,13,53,65,75,7.95,7.35,N/A,
1726264800,Sep 13 2024 - 10:00pm,incomplete,N/A,Juventude,Fluminense,N/A,26,2.20,0.00,2.20,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.33,0.99,0.00,0.00,2.10,40,80,30,0,0,40,70,20,80,9.20,5.60,N/A,
1726869600,Sep 20 2024 - 10:00pm,incomplete,N/A,Grêmio,Flamengo,N/A,27,1.50,1.80,1.50,1.80,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.72,0.00,0.00,2.40,53,78,33,10,10,23,80,30,78,12.25,5.85,Arena do Grêmio,
1726869600,Sep 20 2024 - 10:00pm,incomplete,N/A,Atlético Mineiro,Bragantino,N/A,27,1.25,1.25,1.25,1.25,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47,1.48,0.00,0.00,2.50,50,88,38,25,0,25,88,38,63,10.00,7.00,N/A,
1726869600,Sep 20 2024 - 10:00pm,incomplete,N/A,Vitória,Juventude,N/A,27,1.17,0.50,1.17,0.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.21,1.28,0.00,0.00,3.29,84,92,59,38,21,34,100,46,92,5.83,7.67,Estádio Manoel Barradas,
1726869600,Sep 20 2024 - 10:00pm,incomplete,N/A,Fluminense,Botafogo,N/A,27,1.20,2.00,1.20,2.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.72,01.05,0.00,0.00,2.90,80,90,60,30,10,30,80,60,90,9.40,8.80,N/A,
1726869600,Sep 20 2024 - 10:00pm,incomplete,N/A,Vasco da Gama,Palmeiras,N/A,27,1.40,2.60,1.40,2.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.63,0.00,0.00,2.70,40,70,60,30,10,20,60,50,70,9.80,6.80,Estádio Club de Regatas Vasco da Gama,
1726869600,Sep 20 2024 - 10:00pm,incomplete,N/A,Corinthians,Atlético GO,N/A,27,1.20,1.40,1.20,1.40,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,1.34,0.00,0.00,1.70,30,50,30,10,0,20,60,20,50,10.20,6.40,Arena Corinthians,
1726869600,Sep 20 2024 - 10:00pm,incomplete,N/A,São Paulo,Internacional,N/A,27,1.40,1.50,1.40,1.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,01.04,0.00,0.00,1.65,33,43,33,0,0,10,45,23,78,8.65,7.70,Morumbí,
1726869600,Sep 20 2024 - 10:00pm,incomplete,N/A,Fortaleza,Bahia,N/A,27,1.80,1.20,1.80,1.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.34,1.37,0.00,0.00,2.40,80,80,40,20,0,20,80,50,60,11.40,5.20,Estádio Governador Plácido Aderaldo Castelo,
1726869600,Sep 20 2024 - 10:00pm,incomplete,N/A,Cuiabá,Cruzeiro,N/A,27,0.80,1.00,0.80,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16,1.12,0.00,0.00,1.90,10,60,30,10,10,20,60,10,70,7.80,5.80,Arena Pantanal,
1726869600,Sep 20 2024 - 10:00pm,incomplete,N/A,Criciúma,Atlético PR,N/A,27,0.50,1.00,0.50,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.48,1.25,0.00,0.00,2.90,70,90,38,25,13,13,78,48,90,9.40,9.70,Estádio Heriberto Hülse,
1727474400,Sep 27 2024 - 10:00pm,incomplete,N/A,Internacional,Vitória,N/A,28,2.00,0.50,2.00,0.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,1.37,0.00,0.00,1.88,63,63,38,13,0,13,25,50,50,10.50,5.25,Estádio José Pinheiro Borda,
1727474400,Sep 27 2024 - 10:00pm,incomplete,N/A,Cruzeiro,Vasco da Gama,N/A,28,3.00,0.00,3.00,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.59,1.14,0.00,0.00,2.85,58,90,58,25,13,13,78,68,90,12.60,5.60,Estádio Governador Magalhães Pinto,
1727474400,Sep 27 2024 - 10:00pm,incomplete,N/A,Bahia,Criciúma,N/A,28,3.00,1.75,3.00,1.75,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.38,0.00,0.00,2.38,50,63,50,25,0,25,88,38,75,7.25,5.00,Arena Fonte Nova,
1727474400,Sep 27 2024 - 10:00pm,incomplete,N/A,Flamengo,Atlético PR,N/A,28,2.25,1.00,2.25,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.65,1.25,0.00,0.00,2.15,45,90,25,0,0,0,78,48,90,13.90,5.45,N/A,
1727474400,Sep 27 2024 - 10:00pm,incomplete,N/A,Botafogo,Grêmio,N/A,28,2.00,0.00,2.00,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,01.08,0.00,0.00,2.30,55,55,45,10,10,23,80,43,65,10.90,6.85,Estádio Nilton Santos,
1727474400,Sep 27 2024 - 10:00pm,incomplete,N/A,Palmeiras,Atlético Mineiro,N/A,28,1.00,1.60,1.00,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.68,1.49,0.00,0.00,2.23,30,65,40,20,10,20,78,30,55,14.35,6.95,Allianz Parque,
